icao24,origin_country,velocity,on_ground
ae631c,United States,127.44,False
ae13c0,United States,88.22,False
ad5664,United States,79.15,False
adffe3,United States,82.34,False
e8026c,Chile,247.17,False
ace6e2,United States,0.0,True
ae6319,United States,144.81,False
a1abfc,United States,50.41,False
ae6317,United States,101.49,False
a34e97,United States,135.69,False
a3689e,United States,243.17,False
a3556f,United States,0.0,True
ac1042,United States,264.8,False
ad565a,United States,33.5,False
a950cc,United States,79.78,False
ae13b9,United States,123.48,False
a5e509,United States,48.0,False
acd3ad,United States,69.35,False
ae13b6,United States,94.86,False
a950ce,United States,112.58,False
ae630a,United States,222.64,False
ae630b,United States,48.75,False
a4754d,United States,57.7,False
c02264,Canada,94.14,False
a69b96,United States,179.88,False
ae74e2,United States,58.67,False
ab5169,United States,68.49,False
ace790,United States,59.66,False
ae2780,United States,69.21,False
a4b294,United States,78.94,False
e80211,Chile,221.08,False
a0a734,United States,207.42,False
a7bbe9,United States,212.38,False
a03d3c,United States,223.1,False
adda24,United States,248.75,False
a94b4b,United States,218.61,False
adda23,United States,2.57,True
a6a2f2,United States,239.33,False
4b187c,Switzerland,132.07,False
4b187e,Switzerland,272.52,False
ae74e5,United States,65.95,False
a27d22,United States,272.76,False
3c65ae,Germany,241.15,False
accd69,United States,263.57,False
ad3af3,United States,59.71,False
aae1ea,United States,226.82,False
ab649a,United States,204.07,False
86cfa0,Japan,183.41,False
e8020d,Chile,212.89,False
ac7159,United States,211.5,False
a6a2e8,United States,71.93,False
861f44,Japan,273.99,False
a6f251,United States,47.34,False
a03115,United States,55.62,False
acc122,United States,44.39,False
0800ae,United Republic of Tanzania,246.9,False
a6f23d,United States,214.12,False
ac1afa,United States,267.73,False
ae74d4,United States,65.25,False
a8f5be,United States,122.42,False
0d11e6,Mexico,239.02,False
a9653d,United States,7.72,True
adf45a,United States,245.47,False
3c65d4,Germany,240.33,False
3c65d2,Germany,231.33,False
a1c705,United States,51.37,False
a45b8d,United States,70.96,False
3455c1,Spain,222.68,False
a09db8,United States,47.77,False
3c65c9,Germany,231.45,False
3c65c8,Germany,60.71,False
acd486,United States,132.73,False
ae146e,United States,182.11,False
a94b2e,United States,76.18,False
ad41cd,United States,258.77,False
e8022a,Chile,221.67,False
ae2798,United States,43.08,False
ace78f,United States,208.61,False
46b82a,Greece,230.21,False
a34291,United States,225.34,False
a9521f,United States,53.23,False
80169c,India,12.53,False
a8f5cd,United States,53.67,False
3c65d8,Germany,88.75,False
c0226c,Canada,257.59,False
a04424,United States,254.97,False
ae278f,United States,45.18,False
3c65cc,Germany,1.54,True
a8dbbd,United States,160.43,False
ae278b,United States,7.72,True
ae0162,United States,244.14,False
a94b0a,United States,192.02,False
c07bbe,Canada,225.09,False
a72567,United States,216.04,False
a6188e,United States,44.92,False
a8eed8,United States,0.0,False
440209,Austria,178.72,False
a41407,United States,71.83,False
c82424,New Zealand,72.24,False
acd47e,United States,116.53,False
a21ac8,United States,43.33,False
ac491d,United States,0.0,True
440202,Austria,223.83,False
440201,Austria,188.92,False
a64bf7,United States,55.24,False
acc161,United States,50.48,False
a808ed,United States,11.83,True
a94b29,United States,207.7,False
ae61dd,United States,162.15,False
a8f5c5,United States,55.03,False
a5f87d,United States,38.39,False
c082a4,Canada,23.29,False
46b825,Greece,267.64,False
46b823,Greece,264.15,False
a71e5c,United States,204.76,False
a7cec1,United States,0.0,True
c07be8,Canada,124.32,False
aa099e,United States,0.0,True
c81102,New Zealand,46.43,False
a6fe6b,United States,48.77,False
abd9b5,United States,180.51,False
0d0ac1,Mexico,78.88,False
c80a16,New Zealand,21.49,False
c01b4f,Canada,250.0,False
aa9f6a,United States,253.66,False
a0311d,United States,111.6,False
c81115,New Zealand,65.58,False
7c48a4,Australia,48.57,False
a69b86,United States,122.01,False
aa56f8,United States,0.0,True
0d0abf,Mexico,229.16,False
a94b05,United States,230.16,False
ac2f37,United States,209.31,False
aaf60a,United States,216.43,False
a29748,United States,209.99,False
861f22,Japan,77.89,False
aa9f76,United States,220.05,False
a8320e,United States,219.64,False
a8453e,United States,204.88,False
a247e7,United States,53.04,False
ad690d,United States,306.27,False
c80a22,New Zealand,27.57,False
a16441,United States,28.0,False
a7bbb2,United States,0.06,True
a58de0,United States,210.17,False
a091fd,United States,191.96,False
a4fa16,United States,9.26,True
7c1c48,Australia,150.12,False
aa07f9,United States,1.03,True
a2d462,United States,4.12,True
c0482a,Canada,232.92,False
7cf9f7,Australia,142.44,False
c81122,New Zealand,53.15,False
a65426,United States,45.06,False
ad9d02,United States,40.68,False
7c7cce,Australia,229.71,False
3980a3,France,55.36,False
aa4422,United States,50.49,False
a00912,United States,224.01,False
a2e77a,United States,36.56,False
c03517,Canada,225.84,False
885226,Thailand,279.8,False
a00915,United States,58.68,False
ae2709,United States,100.74,False
ad071d,United States,219.34,False
e49ec9,Brazil,226.75,False
885221,Thailand,184.43,False
ac972d,United States,70.6,False
758378,Philippines,36.33,False
ab14aa,United States,125.85,False
a3a4de,United States,112.16,False
aa4421,United States,45.05,False
ab774b,United States,273.99,False
a737c7,United States,180.94,False
a46de4,United States,0.0,True
a487ef,United States,197.9,False
a40d59,United States,35.32,False
a7d701,United States,8.75,True
a58ded,United States,181.17,False
c81d78,New Zealand,28.74,False
a2cd61,United States,163.55,False
c8244b,New Zealand,132.35,False
c8244c,New Zealand,129.79,False
a52d5d,United States,49.59,False
accd13,United States,186.11,False
a39113,United States,235.82,False
4aca82,Sweden,0.06,True
a69aac,United States,35.32,False
ad072c,United States,249.87,False
a7d72e,United States,7.72,True
ad67bf,United States,45.81,False
a28461,United States,107.7,False
ab5d52,United States,264.27,False
a1ad73,United States,71.48,False
4aca88,Sweden,239.53,False
a091de,United States,145.92,False
a64d4d,United States,238.43,False
aaa74e,United States,0.13,True
aaedbf,United States,52.78,False
e07584,Argentina,219.03,False
75832f,Philippines,202.05,False
e07581,Argentina,70.35,False
ab5d4a,United States,240.74,False
ac2dc7,United States,151.25,False
a2845b,United States,0.32,True
a91700,United States,208.92,False
a34de0,United States,46.37,False
abc759,United States,0.26,True
a1b449,United States,139.11,False
a1b448,United States,66.97,False
a65454,United States,282.02,False
c82489,New Zealand,36.88,False
ac2dcc,United States,45.62,False
c81d8e,New Zealand,231.57,False
a27d5b,United States,175.13,False
a3ed96,United States,100.61,False
4aca98,Sweden,135.56,False
accd09,United States,83.79,False
ab0dec,United States,92.85,False
a0dadb,United States,257.91,False
7c3635,Australia,58.85,False
a38a21,United States,252.17,False
a40d38,United States,83.11,False
ae270a,United States,105.05,False
ac47de,United States,200.63,False
a34de9,United States,161.32,False
a857c9,United States,191.11,False
86d5fa,Japan,69.12,False
a3f401,United States,237.82,False
ab6458,United States,199.38,False
e49eeb,Brazil,128.71,False
a0093e,United States,180.02,False
861e70,Japan,248.74,False
a52d10,United States,51.11,False
a2c170,United States,48.37,False
ace756,United States,147.03,False
861e78,Japan,212.85,False
ac1ab8,United States,145.99,False
e49ef3,Brazil,125.0,False
c8247f,New Zealand,42.23,False
85188c,Japan,176.53,False
ac2dea,United States,213.34,False
4400f3,Austria,225.47,False
344485,Spain,120.79,False
ae1408,United States,50.47,False
861e4e,Japan,181.66,False
a3b7cb,United States,210.88,False
a40d8d,United States,135.81,False
a41487,United States,233.72,False
7c1c6a,Australia,32.39,False
0d1295,Mexico,53.03,False
4520d2,Bulgaria,222.72,False
a39d9b,United States,197.24,False
a7c2ef,United States,205.48,False
ae0106,United States,299.65,False
758304,Philippines,203.85,False
adb7dc,United States,122.91,False
ae2761,United States,10.61,False
a65408,United States,244.5,False
861e92,Japan,249.66,False
a8dbf8,United States,0.0,True
a94b6b,United States,139.63,False
c04829,Canada,278.54,False
495309,Portugal,0.45,True
acba1b,United States,30.35,True
abc780,United States,223.5,False
a33afa,United States,199.59,False
c04826,Canada,229.34,False
acba30,United States,164.57,False
e49ed4,Brazil,229.47,False
471f6d,Hungary,170.75,False
a4bdb9,United States,1.03,True
a4278e,United States,277.56,False
a3f436,United States,186.92,False
adf417,United States,69.97,False
a0b9a1,United States,69.18,False
ae1424,United States,123.78,False
ad077b,United States,216.48,False
a58dbb,United States,6.43,True
ad8a23,United States,43.3,False
a341e5,United States,140.85,False
acba20,United States,229.4,False
ac712a,United States,239.21,False
8014d9,India,211.16,False
ae141a,United States,123.39,False
ac712d,United States,199.62,False
7c499c,Australia,55.8,False
758309,Philippines,3.6,True
a341cd,United States,92.57,False
758308,Philippines,71.66,False
46068e,Finland,54.76,False
a33af8,United States,42.3,False
a474e8,United States,92.51,False
a0a6c5,United States,225.48,False
aa0909,United States,206.88,False
a90467,United States,0.64,True
c020be,Canada,110.29,False
7c6a8c,Australia,176.83,False
7c7184,Australia,53.29,False
3c6747,Germany,0.0,True
a03cd4,United States,265.36,False
a09322,United States,179.05,False
471f65,Hungary,216.73,False
ad422c,United States,49.56,False
a0dc17,United States,4.12,True
471f63,Hungary,245.03,False
ad556d,United States,41.85,False
c020d3,Canada,41.49,False
acd2be,United States,253.49,False
adfedc,United States,98.54,False
a94ae5,United States,251.11,False
abb2d5,United States,230.72,False
3c6742,Germany,214.48,False
a7c465,United States,35.5,False
e49369,Brazil,235.22,False
a10f4a,United States,46.04,False
a8f77c,United States,199.72,False
ac358e,United States,197.79,False
440cec,Austria,198.39,False
440ced,Austria,63.49,False
a1bfb2,United States,204.42,False
3c5423,Germany,218.57,False
ad4250,United States,58.7,False
a90454,United States,207.9,False
3c5429,Germany,191.19,False
3c5428,Germany,220.17,False
471f70,Hungary,223.85,False
a6417a,United States,162.12,False
ada546,United States,36.58,False
471f74,Hungary,204.7,False
adfecf,United States,126.68,False
a35605,United States,213.98,False
e48043,Brazil,199.9,False
a34f0a,United States,201.61,False
a99a63,United States,37.04,False
adfee0,United States,107.42,False
a8e45c,United States,215.92,False
3c5421,Germany,217.33,False
ab0294,United States,34.93,False
ad4264,United States,57.89,False
3c5434,Germany,216.81,False
a34f07,United States,39.7,False
ac1b8b,United States,90.01,False
3c675a,Germany,5.25,False
a58f14,United States,42.23,False
3c674f,Germany,121.3,False
4400dc,Austria,231.52,False
8014fd,India,225.61,False
a8947e,United States,221.85,False
c87f28,New Zealand,106.1,False
a3918f,United States,194.75,False
a00978,United States,26.83,False
a3b93e,United States,68.03,False
c87f21,New Zealand,71.78,False
3c5430,Germany,230.3,False
471f58,Hungary,193.53,False
471f55,Hungary,207.33,False
c81ca5,New Zealand,27.9,False
abb2fe,United States,214.41,False
c87f2d,New Zealand,6.86,False
408052,United Kingdom,1.03,True
a9b4c6,United States,36.01,False
4400be,Austria,190.5,False
ab029d,United States,53.03,False
3c542e,Germany,89.76,False
3c542c,Germany,11.32,True
a069fd,United States,61.07,False
0d0b7c,Mexico,219.26,False
a10308,United States,40.59,False
c87f39,New Zealand,70.12,False
a831e5,United States,230.07,False
c87f36,New Zealand,64.14,False
344416,Spain,245.02,False
3c6701,Germany,249.19,False
440cbf,Austria,2.31,True
a2dfdc,United States,71.39,False
a46304,United States,219.51,False
a76120,United States,53.88,False
a3696e,United States,232.25,False
3c6708,Germany,240.92,False
c81cb1,New Zealand,54.57,False
ae6268,United States,167.0,False
a41fe4,United States,74.32,False
ae6269,United States,3.6,True
a043ec,United States,171.27,False
a88d47,United States,238.21,False
a857f1,United States,69.77,False
a27ce8,United States,194.62,False
ae6276,United States,225.15,False
a2ccb7,United States,44.67,False
a08c84,United States,44.9,False
a1fc3b,United States,212.68,False
a7c429,United States,142.16,False
a76d5a,United States,235.45,False
c87f42,New Zealand,159.06,False
a10f9a,United States,35.5,False
3c6712,Germany,0.0,True
a604fd,United States,47.65,False
3c6710,Germany,227.91,False
a7742a,United States,72.03,False
c033a9,Canada,119.37,False
a3f48a,United States,206.08,False
3c6718,Germany,249.7,False
a9b4a4,United States,180.1,False
a23678,United States,77.47,False
a23675,United States,214.89,False
801612,India,207.78,False
ae6260,United States,75.31,False
4951ee,Portugal,190.98,False
a65470,United States,47.95,False
a6fdca,United States,56.47,True
a22f60,United States,34.56,False
a030a8,United States,253.24,False
ae627c,United States,204.63,False
a7878f,United States,1.29,True
a65484,United States,202.0,False
a0ef67,United States,8.75,True
a88d72,United States,174.93,False
0d0b35,Mexico,245.34,False
a831ad,United States,255.58,False
a163c2,United States,230.8,False
ae6289,United States,166.94,False
a426a5,United States,128.42,False
3c670a,Germany,263.02,False
3c670f,Germany,235.86,False
e48053,Brazil,193.34,False
3c670e,Germany,220.73,False
a8943d,United States,212.65,False
ae6291,United States,58.57,False
3c670c,Germany,244.77,False
a1fc27,United States,1.03,False
a6eacf,United States,208.39,False
a977bb,United States,217.83,False
ab27c9,United States,0.06,True
a08021,United States,228.53,False
ae626c,United States,216.11,False
885283,Thailand,12.45,False
40808c,United Kingdom,270.79,False
0d121b,Mexico,213.16,False
c81ce8,New Zealand,44.91,False
885281,Thailand,0.0,True
c81ce5,New Zealand,33.5,False
c046f7,Canada,245.75,False
e0754c,Argentina,55.66,False
a0934b,United States,240.65,False
7c4926,Australia,239.86,False
a1bfcd,United States,60.51,False
0d1233,Mexico,0.0,True
a64d9a,United States,40.13,False
ab772d,United States,269.64,False
4951cb,Portugal,70.12,False
75837b,Philippines,23.15,False
a64160,United States,202.95,False
a3b90e,United States,194.37,False
a65490,United States,194.99,False
ae626f,United States,152.01,False
a35621,United States,81.46,False
a59660,United States,62.42,False
a35694,United States,84.39,False
a9ea9a,United States,42.51,False
ab5dd4,United States,217.74,False
801759,India,0.0,True
a030fd,United States,140.62,False
a83f2b,United States,189.36,False
e48c03,Brazil,224.73,False
a413cb,United States,143.55,False
c02ebd,Canada,240.56,False
a70c23,United States,40.68,False
aa8110,United States,74.02,False
abc7c6,United States,205.44,False
a1fc7c,United States,41.88,False
a76cb4,United States,208.95,False
c02eca,Canada,241.65,False
a0806f,United States,177.88,False
a83f30,United States,219.73,False
a7cfb7,United States,181.89,False
3c6583,Germany,179.38,False
c02ed9,Canada,240.6,False
3c6585,Germany,0.64,True
a89fb2,United States,11.73,False
80175f,India,126.02,False
a5cc37,United States,0.0,True
abadc0,United States,165.6,False
3c658b,Germany,77.63,False
801768,India,228.0,False
e49f43,Brazil,233.5,False
a283ed,United States,237.43,False
7c1ce5,Australia,63.69,False
e49f44,Brazil,219.5,False
ab64d0,United States,84.12,False
7c6c53,Australia,162.62,False
7c6c52,Australia,175.64,False
aa57df,United States,250.16,False
ac97ce,United States,57.26,False
a3a67b,United States,193.52,False
801772,India,214.94,False
c0850c,Canada,108.85,False
ac3751,United States,0.06,True
c07e32,Canada,221.3,False
800446,India,8.75,True
c07e33,Canada,188.99,False
801775,India,202.44,False
7582f4,Philippines,152.15,False
abfd23,United States,179.73,False
ac97e4,United States,213.74,False
c048cb,Canada,91.76,False
c048cc,Canada,226.87,False
7c6c56,Australia,229.16,False
7c6c55,Australia,147.89,False
a2234a,United States,102.02,False
a4bf95,United States,250.69,False
a69c52,United States,65.84,False
a34f88,United States,47.34,False
a22358,United States,80.23,False
a6b6ca,United States,41.27,False
a5cc44,United States,47.21,False
a64ce6,United States,199.99,False
a3432d,United States,38.08,False
ab9a32,United States,122.2,False
c0720d,Canada,40.9,False
abc7e9,United States,246.76,False
c0853f,Canada,264.95,False
a7d6aa,United States,52.79,False
39965b,France,0.0,True
a83f56,United States,182.32,False
c07e62,Canada,221.24,False
ac2439,United States,260.26,False
aaca1d,United States,56.81,False
a7cfd2,United States,39.41,False
a70007,United States,261.12,False
a57030,United States,8.75,True
c07205,Canada,128.23,False
a7e9e4,United States,215.76,False
0d0b04,Mexico,242.27,False
a7d6b1,United States,48.0,False
a85964,United States,175.83,False
a7130c,United States,232.65,False
ab5dfa,United States,125.19,False
a5cc51,United States,6.0,False
c07e59,Canada,263.43,False
a4ac5a,United States,39.26,False
a6066a,United States,221.34,False
a46310,United States,259.78,False
8852e3,Thailand,8.23,True
a2101f,United States,228.39,False
a64cdb,United States,255.65,False
a97932,United States,36.79,False
ace7bf,United States,188.61,False
ac377b,United States,217.98,False
0d10e3,Mexico,213.9,False
c2b373,Canada,138.16,False
ae14ac,United States,70.63,False
3c6549,Germany,235.98,False
a390ed,United States,207.32,False
407b8b,United Kingdom,85.37,False
a5f938,United States,186.41,False
3c4b34,Germany,90.59,False
e4931e,Brazil,152.3,False
3c4b31,Germany,238.92,False
abadf9,United States,182.09,False
a0a811,United States,45.17,False
3c4b29,Germany,241.89,False
3c4b28,Germany,246.42,False
a6ff04,United States,218.13,False
ae14c7,United States,48.11,False
e49f5b,Brazil,243.79,False
ae4a16,United States,112.14,False
ae4a17,United States,103.77,False
ae14c2,United States,118.68,False
a7619b,United States,229.68,False
a02b00,United States,54.79,False
ab4af1,United States,144.62,False
3c4b2f,Germany,263.4,False
a03e33,United States,40.42,False
a546c9,United States,196.1,False
3430cc,Spain,172.59,False
a90496,United States,214.95,False
e4932a,Brazil,115.29,False
e4932b,Brazil,234.94,False
a390da,United States,132.56,False
ae0dc1,United States,45.84,False
7c6c97,Australia,277.07,False
7c6c96,Australia,0.32,True
7c6c95,Australia,247.13,False
7c6c94,Australia,10.8,True
a61949,United States,242.21,False
3c4b2c,Germany,268.88,False
3c4b2b,Germany,253.86,False
e48006,Brazil,225.8,False
7c6c99,Australia,0.13,True
40825d,United Kingdom,4.37,True
a89fa3,United States,134.25,False
ad4461,United States,217.53,False
a5f950,United States,40.6,False
a5f953,United States,34.51,False
39e684,France,63.17,False
ae4a1e,United States,85.88,False
a7260e,United States,41.67,False
ad444d,United States,242.02,False
a008b7,United States,74.96,False
ae5114,United States,69.55,False
a0808f,United States,187.76,False
801785,India,268.9,False
adf4c6,United States,56.16,False
a52cc8,United States,178.36,False
a70c08,United States,40.68,False
aaca75,United States,189.61,False
abb4ea,United States,248.45,False
a8f79d,United States,140.43,False
a4bf3e,United States,37.33,False
a69c01,United States,0.0,True
c02eb9,Canada,290.25,False
3c6566,Germany,223.58,False
4cc279,Iceland,145.6,False
a9b4de,United States,166.73,False
3c6564,Germany,247.26,False
ac379a,United States,226.21,False
a2106b,United States,243.06,False
ac0a75,United States,1.8,True
a4634b,United States,217.0,False
a4d96a,United States,180.16,False
e0b0d4,Argentina,245.0,False
a5cc19,United States,188.07,False
a2239b,United States,53.04,False
a5cc15,United States,177.6,False
a008c5,United States,1.03,True
a4bf67,United States,39.69,False
a3fffc,United States,162.96,False
3c656f,Germany,0.0,True
a61973,United States,38.24,False
3c656c,Germany,235.17,False
e49f59,Brazil,190.18,False
ae14d5,United States,215.35,False
a3ecce,United States,236.96,False
a69c14,United States,215.26,False
a128a5,United States,29.34,False
ae4a26,United States,61.54,False
3443cc,Spain,16.46,False
ac71e7,United States,179.65,False
7c6c78,Australia,132.76,False
801792,India,235.75,False
ac247a,United States,132.01,False
ad42db,United States,42.82,False
aae2fc,United States,156.28,False
a6ec95,United States,85.94,False
a39e0c,United States,208.32,False
a16534,United States,250.76,False
a2983e,United States,75.5,False
a903dd,United States,196.81,False
aa09b6,United States,48.38,False
a880c8,United States,169.88,False
3443d2,Spain,226.41,False
7c7f14,Australia,9.26,True
a71399,United States,36.93,False
a248d2,United States,38.24,False
a45091,United States,227.34,False
a69060,United States,218.24,False
e48aed,Brazil,251.38,False
addb2b,United States,216.51,False
a248df,United States,44.25,False
a84699,United States,187.46,False
a22ed0,United States,184.69,False
a9f0a5,United States,52.74,False
a9b671,United States,62.78,False
a03235,United States,219.74,False
a02b50,United States,43.74,False
a248e6,United States,41.27,False
a34ea4,United States,227.54,False
a27e31,United States,249.88,False
ae62c6,United States,133.49,False
a6f35c,United States,248.44,False
a3f500,United States,251.08,False
80047c,India,228.6,False
ad42fa,United States,0.06,True
a2981e,United States,69.81,False
e491b0,Brazil,218.29,False
a9b63c,United States,266.73,False
4aca08,Sweden,5.14,True
a45072,United States,195.51,False
a880da,United States,47.29,False
a9b642,United States,55.49,False
aba281,United States,160.39,False
a2e806,United States,227.54,False
aa8164,United States,10.29,True
0a0049,Algeria,211.86,False
adf578,United States,50.2,False
0a0044,Algeria,262.58,False
e491c3,Brazil,205.38,False
505ca6,Slovakia,75.75,False
846a5b,Japan,213.74,False
a3b8e1,United States,3.6,True
a008fe,United States,237.43,False
e491af,Brazil,187.62,False
a1ae05,United States,209.59,False
a16579,United States,257.57,False
a57041,United States,36.33,False
a7000a,United States,143.35,False
4aca64,Sweden,0.06,True
a95f67,United States,50.55,False
adf59e,United States,130.09,False
a69029,United States,86.06,False
4aca65,Sweden,230.95,False
a6ec3e,United States,56.48,False
0a008b,Algeria,76.66,False
a45ba2,United States,3.6,True
4aca67,Sweden,260.99,False
500329,San Marino,266.03,False
a14b58,United States,76.39,False
aa7a61,United States,227.9,False
7c2fe7,Australia,4.12,True
a5e679,United States,278.16,False
7c6c27,Australia,0.0,True
a773e2,United States,174.12,False
a58379,United States,59.89,False
a6ec56,United States,95.66,False
a5cc4c,United States,111.55,False
0a0092,Algeria,233.41,False
ab77b9,United States,267.26,False
a092ea,United States,204.13,False
710415,Saudi Arabia,226.5,False
a46ec9,United States,52.26,False
c083aa,Canada,234.4,False
a9797b,United States,16.47,False
a6f326,United States,203.94,False
c01c48,Canada,3.86,True
ac370b,United States,219.46,False
a1657c,United States,47.8,False
a9b62c,United States,227.31,False
a7c3a2,United States,16.46,True
4aca78,Sweden,163.33,False
ae62fe,United States,75.49,False
a7cfe6,United States,196.22,False
ae62fc,United States,151.7,False
a83f63,United States,187.52,False
c01c52,Canada,160.73,False
ad9293,United States,67.92,False
7c2fd6,Australia,0.06,True
a02b94,United States,191.78,False
a6ff76,United States,213.4,False
a8dcba,United States,31.53,False
a8e3b3,United States,264.27,False
7c2faf,Australia,4.37,True
a1c868,United States,185.23,False
a2e83f,United States,215.08,False
02a1aa,Tunisia,256.19,False
a41518,United States,48.68,False
ab0416,United States,80.29,False
a15e70,United States,177.89,False
440356,Austria,185.19,False
a520f9,United States,187.03,False
a7c3d5,United States,223.61,False
471fa4,Hungary,174.88,False
c81c28,New Zealand,43.19,False
a903c5,United States,100.18,False
c81c26,New Zealand,48.33,False
a355ad,United States,63.69,False
abc7a3,United States,199.09,False
aa944a,United States,239.81,False
76b86b,Singapore,1.03,True
471faa,Hungary,229.88,False
76b86c,Singapore,227.0,False
aa2abc,United States,231.15,False
c81c2d,New Zealand,51.02,False
4aca50,Sweden,130.04,False
ade27a,United States,64.39,False
a9af29,United States,64.31,False
ac3731,United States,263.37,False
c083e8,Canada,55.91,False
a4281d,United States,202.99,False
c81c31,New Zealand,80.49,False
c02358,Canada,102.22,False
8015c1,India,231.2,False
a3db3e,United States,221.55,False
781a1f,China,243.65,False
8015c5,India,6.69,True
ad68ba,United States,179.81,False
a2d56d,United States,176.96,False
a3a5ec,United States,217.83,False
c82336,New Zealand,109.97,False
a2d56f,United States,181.63,False
ad4eb5,United States,241.11,False
c82332,New Zealand,76.86,False
abc843,United States,55.56,False
a63b1e,United States,243.6,False
ac7e1c,United States,232.98,False
a5e5ae,United States,55.91,False
ab6542,United States,117.84,False
a8de10,United States,263.51,False
a51b58,United States,127.71,False
ac48f2,United States,271.34,False
782125,China,184.87,False
a63b2a,United States,49.32,False
a582bb,United States,11.83,True
c82349,New Zealand,149.68,False
a582c8,United States,246.15,False
a2d573,United States,231.99,False
a5e5d1,United States,55.48,False
ab4b34,United States,213.73,False
8015cd,India,259.75,False
a5dee6,United States,53.52,False
aa2b21,United States,156.95,False
