icao24,origin_country,velocity,on_ground
aa9de7,United States,193.6,False
e4805d,Brazil,200.63,False
a3560b,United States,150.18,False
aa4440,United States,240.95,False
ac47b7,United States,219.15,False
3c671a,Germany,198.33,False
a1bfcd,United States,36.38,False
aa4434,United States,81.05,False
408092,United Kingdom,235.01,False
5003e8,San Marino,208.57,False
75837b,Philippines,43.14,False
a65490,United States,243.15,False
a3b90e,United States,249.17,False
7c4929,Australia,271.66,False
a7d6a4,United States,263.1,False
ab5dd4,United States,96.21,False
a9ea9a,United States,40.51,False
a9ea9c,United States,50.58,False
80174b,India,158.81,False
a4d97e,United States,215.56,False
aa7a1f,United States,220.76,False
a46345,United States,280.49,False
c02ebd,Canada,232.7,False
a666cd,United States,219.84,False
7c7f7c,Australia,31.4,False
aa8110,United States,59.88,False
ace7aa,United States,246.81,False
ad07ae,United States,65.63,False
a83f30,United States,227.29,False
ac2412,United States,235.97,False
c07e42,Canada,51.26,False
aa44d0,United States,220.41,False
ad9db0,United States,73.58,False
4cc277,Iceland,254.18,False
c02ec1,Canada,196.06,False
80175f,India,76.03,False
a5cc37,United States,221.45,False
abadc0,United States,68.06,False
a5cc35,United States,200.56,False
e49f43,Brazil,234.22,False
a283ed,United States,246.81,False
c81ac5,New Zealand,70.06,False
a520a2,United States,79.76,False
a3567a,United States,60.97,False
7c6c53,Australia,259.84,False
aa57df,United States,269.11,False
7c6c52,Australia,11.32,True
a3434b,United States,44.56,False
ac3751,United States,251.91,False
c0850c,Canada,7.72,True
c07e32,Canada,191.15,False
a8a93a,United States,44.22,False
a1a0c4,United States,222.25,False
ad4407,United States,48.97,False
a7b19a,United States,71.34,False
c02ec7,Canada,296.57,False
7c6c56,Australia,170.05,False
7c6c55,Australia,241.43,False
a40cd9,United States,106.29,False
a7cfcc,United States,62.66,False
a2dffe,United States,207.72,False
abea11,United States,211.2,False
a34f88,United States,48.04,False
a08057,United States,289.66,False
a6f312,United States,212.67,False
ab9a32,United States,73.67,False
c2b37d,Canada,0.0,True
ae14a6,United States,50.79,False
abc7e9,United States,253.8,False
801741,India,132.92,False
a4ac4a,United States,43.81,False
c0853f,Canada,191.5,False
39965b,France,0.0,True
ad574f,United States,207.25,False
a71337,United States,226.85,False
a83f56,United States,33.95,True
a89fe0,United States,231.86,False
c07e62,Canada,148.16,False
ac2439,United States,214.8,False
a283f4,United States,232.24,False
ae14a1,United States,119.42,False
a3f3ed,United States,31.45,False
a34f7f,United States,208.14,False
80173b,India,232.78,False
a9ea96,United States,226.68,False
7c49fb,Australia,0.0,True
a22f9f,United States,79.24,False
ac84cc,United States,77.31,False
a85964,United States,149.19,False
a22f9e,United States,93.65,False
c821ba,New Zealand,170.1,False
a46310,United States,85.4,False
a4b354,United States,43.08,False
c035d4,Canada,1.29,True
8852e3,Thailand,179.77,False
a76cc0,United States,192.78,False
c06b22,Canada,47.22,False
a1fc58,United States,50.73,False
a2101f,United States,225.55,False
a64cdb,United States,66.06,False
ab64ee,United States,287.71,False
7c6c33,Australia,227.38,False
a809f5,United States,75.02,False
a36994,United States,194.18,False
c02ee7,Canada,268.7,False
c821c1,New Zealand,0.0,True
c035bf,Canada,64.82,False
e49329,Brazil,97.83,False
ac377b,United States,208.87,False
0d10e3,Mexico,210.98,False
a5df18,United States,125.62,False
a2107b,United States,237.35,False
7cb035,Australia,56.9,False
ab4ae9,United States,242.6,False
a390ed,United States,235.32,False
a0a80e,United States,197.82,False
3c4b33,Germany,251.59,False
ad442a,United States,109.4,False
3c4b32,Germany,261.23,False
abadf9,United States,201.2,False
a559de,United States,182.93,False
a45051,United States,213.21,False
3c4b26,Germany,0.0,True
aadd86,United States,173.19,False
ae14c7,United States,90.99,False
3c4b28,Germany,3.86,True
e49f5b,Brazil,65.24,False
adedc0,United States,91.34,False
a7619b,United States,267.39,False
3c6543,Germany,213.27,False
ae4a13,United States,73.57,False
a17820,United States,232.53,False
3c6542,Germany,251.25,False
ac245c,United States,165.51,False
ab0485,United States,215.06,False
a4bf41,United States,198.33,False
e4932a,Brazil,140.88,False
a390da,United States,119.66,False
a15e20,United States,172.38,False
7c6c97,Australia,224.79,False
0d10ec,Mexico,210.66,False
a61949,United States,151.13,False
aba1b2,United States,52.16,False
7c6c90,Australia,160.26,False
a7618f,United States,171.78,False
3c4b2c,Germany,240.3,False
3c4b2b,Germany,250.56,False
3cc83d,Germany,221.99,False
a6afb0,United States,196.14,False
a3a655,United States,61.92,False
e49f52,Brazil,234.77,False
ad311d,United States,40.12,False
a008b7,United States,62.77,False
a0808f,United States,196.34,False
0d10fe,Mexico,236.79,False
a05827,United States,114.17,False
a70c08,United States,46.79,False
abb4ea,United States,201.88,False
abea47,United States,204.66,False
a9b4de,United States,220.11,False
ac379a,United States,133.13,False
7c7f8e,Australia,36.67,False
ac0a75,United States,197.29,False
a4634b,United States,187.09,False
a5cc19,United States,184.38,False
ae14bc,United States,72.75,False
ae14bd,United States,83.42,False
a5cc15,United States,0.0,True
a4bf67,United States,39.26,False
a5cc13,United States,228.05,False
a5cc12,United States,199.02,False
ae4a0c,United States,81.28,False
ae14ba,United States,81.21,False
a5cc11,United States,274.71,False
a3fffc,United States,12.35,True
ad445c,United States,286.97,False
3c656c,Germany,227.17,False
a03e0b,United States,50.86,False
801798,India,2.06,True
a3a65f,United States,199.49,False
e49311,Brazil,119.91,False
3c6571,Germany,250.56,False
ae5d57,United States,44.67,False
3443cc,Spain,16.46,False
ac71e7,United States,60.24,False
e49314,Brazil,5.66,True
ac247a,United States,172.34,False
a39e0c,United States,166.22,False
acc23f,United States,268.48,False
ada5ed,United States,215.12,False
758403,Philippines,94.64,False
ada5ee,United States,206.46,False
abb58b,United States,53.52,False
aa09b6,United States,112.49,False
a7b0c4,United States,220.14,False
a6f380,United States,62.19,False
a28529,United States,51.8,False
aba263,United States,68.95,False
a8dcee,United States,167.95,False
c01040,Canada,235.33,False
ad8b61,United States,138.39,False
a03235,United States,267.71,False
c0103e,Canada,137.74,False
a235b7,United States,232.32,False
a34ea4,United States,230.64,False
0a0060,Algeria,138.06,False
a14b1a,United States,200.96,False
a248e0,United States,30.26,False
a27e14,United States,74.96,False
a16519,United States,64.71,False
a17847,United States,232.16,False
ad8b97,United States,40.85,False
a9b63c,United States,190.68,False
3c64a5,Germany,229.68,False
aa7a83,United States,240.47,False
0d10bc,Mexico,225.97,False
abb59f,United States,219.55,False
a5f8a5,United States,60.71,False
a8f6ef,United States,241.99,False
e491c3,Brazil,245.7,False
ae62ce,United States,102.95,False
ae0253,United States,128.62,False
7c0a92,Australia,169.74,False
a8469e,United States,168.24,False
addb4a,United States,213.21,False
e48ad4,Brazil,2.31,True
e491ad,Brazil,128.49,False
a1ae05,United States,192.06,False
a16579,United States,210.49,False
a95f67,United States,35.43,False
a70c67,United States,139.02,False
a7133f,United States,5.66,True
a88cbf,United States,117.33,False
aa7a61,United States,121.31,False
c083d6,Canada,56.84,False
c02f91,Canada,43.61,False
7c2fdb,Australia,241.32,False
7c6c25,Australia,234.65,False
8016a5,India,240.6,False
ab77b9,United States,189.64,False
a222b2,United States,107.04,False
7c7f51,Australia,52.43,False
c02f6a,Canada,218.44,False
a475b0,United States,57.26,False
a46ec9,United States,48.23,False
c083ad,Canada,23.16,False
a03273,United States,206.19,False
a83326,United States,44.25,False
ac370b,United States,178.25,False
a7398e,United States,245.85,False
a9b62a,United States,183.12,False
a1a218,United States,2.31,True
a29884,United States,48.33,False
a773c9,United States,77.92,False
a8a980,United States,38.9,False
a7cfe6,United States,150.72,False
76b863,Singapore,238.88,False
a89fda,United States,94.38,False
76b868,Singapore,213.3,False
a02b94,United States,249.92,False
4aca6c,Sweden,157.16,False
a34ee6,United States,60.57,False
a69c79,United States,186.08,False
a7cfe3,United States,199.81,False
a22efd,United States,130.54,False
a6a3c2,United States,209.26,False
a6ff72,United States,280.04,False
a8e3b3,United States,219.04,False
a475a3,United States,207.6,False
e491f1,Brazil,251.52,False
a22ee9,United States,0.73,False
846a16,Japan,88.12,False
a355b1,United States,185.8,False
a1521a,United States,45.8,False
a7268f,United States,60.37,False
aa7a3c,United States,251.5,False
471fa2,Hungary,241.45,False
471fa5,Hungary,226.62,False
ab77d5,United States,209.4,False
a2d512,United States,43.73,False
0a0075,Algeria,206.25,False
8687bc,Japan,128.86,False
abc7a3,United States,208.9,False
c07cf9,Canada,4.12,True
76b86d,Singapore,223.69,False
c81c2d,New Zealand,41.18,False
a88ce4,United States,0.0,True
a7001f,United States,0.0,True
ab0425,United States,0.0,True
a7001e,United States,199.67,False
a4a066,United States,43.73,False
a903b8,United States,261.38,False
ade27a,United States,44.09,False
a1ae46,United States,72.39,False
ab64b8,United States,237.87,False
a9af29,United States,174.58,False
505ce6,Slovakia,186.28,False
c083e8,Canada,65.07,False
c02358,Canada,274.44,False
a27e50,United States,200.78,False
a72697,United States,34.1,False
a5354f,United States,37.13,False
a2d56d,United States,197.45,False
ad68ba,United States,244.27,False
a3a5ec,United States,209.05,False
c82336,New Zealand,125.17,False
abc843,United States,52.54,False
ac8514,United States,57.99,False
a69bb0,United States,141.69,False
a2ce7f,United States,67.01,False
a2ce95,United States,185.38,False
3c64fa,Germany,263.21,False
ab6542,United States,0.0,True
8015c7,India,256.33,False
a8de10,United States,8.23,True
4080a2,United Kingdom,4.12,False
ab5213,United States,170.02,False
ac48f2,United States,231.92,False
a39243,United States,263.92,False
a2d573,United States,240.95,False
a76e37,United States,188.96,False
8015ce,India,185.46,False
aa4535,United States,28.54,False
a38b61,United States,187.29,False
7c110a,Australia,141.44,False
aa2b21,United States,215.88,False
a2725d,United States,62.78,False
a5dee3,United States,245.72,False
a33bf5,United States,50.16,False
a39236,United States,42.2,False
a3db5e,United States,208.4,False
a2e87e,United States,240.91,False
ab4b41,United States,112.93,False
aaa86a,United States,208.24,False
ad68f0,United States,200.53,False
a70bd1,United States,227.5,False
a69bd2,United States,135.27,False
8015a7,India,254.14,False
a65560,United States,111.08,False
a475d8,United States,270.24,False
a39e6b,United States,202.64,False
ad0851,United States,214.74,False
ab5e6c,United States,0.0,True
a858f6,United States,203.14,False
a6b868,United States,155.36,False
440304,Austria,14.4,True
a26b4a,United States,267.16,False
a69be8,United States,65.29,False
a488eb,United States,49.92,False
e0b110,Argentina,236.99,False
aaa893,United States,2.57,True
a1b573,United States,105.99,False
aadbe1,United States,52.97,False
a0a7a0,United States,260.55,False
c82379,New Zealand,93.55,False
0d0a77,Mexico,114.54,False
aa9eb3,United States,0.26,True
c07193,Canada,187.73,False
769105,Singapore,300.93,False
ace877,United States,40.64,False
3c64c5,Germany,227.41,False
e0b148,Argentina,233.22,False
e0b147,Argentina,200.44,False
769102,Singapore,260.38,False
abae62,United States,93.76,False
a2c27e,United States,210.56,False
a7009b,United States,52.93,False
885301,Thailand,72.87,False
7c6af3,Australia,136.03,False
a39289,United States,4.37,True
a7b0f5,United States,112.7,False
ad8b20,United States,228.78,False
acce3f,United States,204.47,False
a057cc,United States,244.07,False
a4bec4,United States,66.9,False
a4158a,United States,112.3,False
abb54f,United States,260.14,False
a0940a,United States,61.86,False
0d116a,Mexico,230.8,False
0d116b,Mexico,229.01,False
7c6ae5,Australia,127.72,False
7c6ae3,Australia,122.63,False
3c4ad8,Germany,256.78,False
7c6ae1,Australia,10.8,False
a2bb89,United States,220.84,False
8015e5,India,206.7,False
a45bfa,United States,219.35,False
a3a5cf,United States,190.88,False
ac8583,United States,259.57,False
3c64f0,Germany,255.09,False
a1a27d,United States,91.78,False
78216a,China,277.57,False
c02f21,Canada,234.63,False
ab525f,United States,223.23,False
a64e2a,United States,76.99,False
a5485d,United States,9.26,True
abb579,United States,243.83,False
a52e54,United States,215.34,False
c81c9e,New Zealand,75.69,False
7c246e,Australia,45.79,False
a2bb83,United States,234.12,False
4080c1,United Kingdom,215.24,False
a4bed7,United States,25.1,False
a2d58d,United States,58.77,False
758436,Philippines,233.54,False
ad9e73,United States,195.39,False
0d0a9a,Mexico,248.73,False
a64208,United States,87.76,False
a4d8ec,United States,52.07,False
a4d8ee,United States,80.04,False
